avg_return_pct,count,exit_reason,median_return_pct,profit_factor,win_rate_pct
34.9274,55,MAX_SIM_WINDOW_EXIT,25.2092,673.9751,87.2727
-4.3639,109,STOP_LOSS_EXIT,-3.4495,0.0,0.0
0.9347,338,TRAILING_STOP_EXIT,0.0071,,100.0
