avg_return_pct,count,market_regime,median_return_pct,profit_factor,win_rate_pct
17.8423,88,BEAR_RISK_OFF,0.0049,33.0326,57.9545
2.5927,64,BULL_RISK_ON,0.002,20.8896,51.5625
