avg_return_pct,count,market_regime,median_return_pct,profit_factor,win_rate_pct
19.1288,104,BEAR_RISK_OFF,0.0846,16.4251,89.4231
0.7913,398,BULL_RISK_ON,0.0083,1.7506,70.603
