avg_return_pct,count,exit_reason,median_return_pct,profit_factor,win_rate_pct
115.5567,12,MAX_SIM_WINDOW_EXIT,73.4327,,83.3333
-9.6829,5,STOP_LOSS_EXIT,-11.1912,0.0,0.0
3.1528,129,TRAILING_STOP_EXIT,0.0025,,54.2636
