avg_return_pct,count,median_return_pct,profit_factor,selected_setup,win_rate_pct
19.6743,80,0.0048,35.8521,BROKEN_CHART_QUALITY_RECOVERY,57.5
2.5913,66,0.002,53.5592,GROWTH_LEADER_PULLBACK,51.5152
