avg_return_pct,count,market_regime,median_return_pct,profit_factor,win_rate_pct
3.843,376,BEAR_RISK_OFF,0.0027,7.0583,51.5957
1.5922,66,BULL_RISK_ON,0.002,33.2943,51.5152
