avg_return_pct,count,exit_reason,median_return_pct,profit_factor,win_rate_pct
65.1776,25,MAX_SIM_WINDOW_EXIT,39.7395,,100.0
-2.3219,95,STOP_LOSS_EXIT,0.0236,0.0129,80.0
16.6669,92,TRAILING_STOP_EXIT,9.3496,,100.0
