avg_return_pct,count,exit_reason,median_return_pct,profit_factor,win_rate_pct
61.4045,72,MAX_SIM_WINDOW_EXIT,52.1186,11285.1312,94.4444
-8.2601,45,STOP_LOSS_EXIT,-7.2058,0.0,0.0
0.6479,391,TRAILING_STOP_EXIT,-0.0957,8.157,3.3248
