avg_return_pct,count,entry_strategy,median_return_pct,profit_factor,win_rate_pct
1.7983,180,bull_pullback_entry,-0.0969,5.4489,7.2222
12.684,328,quality_dislocation,-0.0922,14.5308,20.4268
