avg_return_pct,count,median_return_pct,profit_factor,ticker,win_rate_pct
-0.095,2,-0.095,0.0,ABT,0.0
-0.0973,2,-0.0973,0.0,ADBE,0.0
-0.0973,2,-0.0973,0.0,AEP,0.0
-3.4875,6,-0.0973,0.0,AIG,0.0
-0.0944,6,-0.095,0.0,AMD,0.0
-0.096,6,-0.0961,0.0,AMZN,0.0
-0.0963,4,-0.0963,0.0,ANET,0.0
-0.0973,2,-0.0973,0.0,APD,0.0
-0.0954,2,-0.0954,0.0,ASML,0.0
37.9378,4,29.829,800.9536,AVGO,50.0
-0.0968,2,-0.0968,0.0,AZO,0.0
-0.0959,4,-0.0959,0.0,BA,0.0
-0.0937,6,-0.0944,0.0,BAC,0.0
-0.0977,2,-0.0977,0.0,BK,0.0
-0.0914,4,-0.0914,0.0,BKNG,0.0
-0.0936,4,-0.0936,0.0,BKR,0.0
-0.0968,4,-0.0968,0.0,BSX,0.0
-0.0968,2,-0.0968,0.0,C,0.0
40.77,4,39.8524,,CAT,100.0
-0.0885,2,-0.0885,0.0,CB,0.0
-3.7311,6,-0.0973,0.0,CBRE,0.0
-0.0871,8,-0.0872,0.0,CCL,0.0
20.6684,6,21.1065,648.2343,CHTR,66.6667
-0.0978,2,-0.0978,0.0,CL,0.0
-0.0961,2,-0.0961,0.0,CMCSA,0.0
-0.09,2,-0.09,0.0,CME,0.0
111.4769,2,111.4769,,CMG,100.0
-0.0897,4,-0.0897,0.0,COF,0.0
32.2838,6,32.8287,1022.1007,COP,66.6667
6.8845,4,-0.0938,98.4444,CRWD,25.0
28.4837,4,25.1648,591.3363,CSX,50.0
-0.096,2,-0.096,0.0,DD,0.0
-6.3341,6,-0.0968,0.0,DFS,0.0
-0.0975,2,-0.0975,0.0,DG,0.0
-0.0976,2,-0.0976,0.0,DHR,0.0
-0.097,2,-0.097,0.0,DIS,0.0
38.0322,4,27.3312,885.4703,DOW,50.0
18.7274,10,-0.0939,251.0326,DVN,20.0
-0.0963,2,-0.0963,0.0,EA,0.0
-0.0975,2,-0.0975,0.0,EL,0.0
27.2128,4,23.1111,610.4698,EMR,50.0
-0.0902,6,-0.0874,0.0,EOG,0.0
30.1174,2,30.1174,,EXC,100.0
-2.5985,4,-2.4746,0.0,F,0.0
34.899,4,30.2336,719.457,FANG,50.0
77.6754,12,37.8552,2532.5179,FCX,66.6667
0.9788,6,-0.0938,16.3821,FDX,33.3333
-0.0972,4,-0.0973,0.0,GD,0.0
-2.3213,8,-0.0966,0.0,GE,0.0
20.483,6,-0.0799,350.6393,GM,33.3333
-3.0118,6,-0.0823,0.0,HAL,0.0
33.5732,2,33.5732,,HCA,100.0
-0.0781,2,-0.0781,0.0,HLT,0.0
-0.0972,2,-0.0972,0.0,ICE,0.0
19.2954,6,-0.0965,300.2311,IQV,33.3333
-0.0906,2,-0.0906,0.0,KLAC,0.0
35.851,2,35.851,,LMT,100.0
-0.0972,2,-0.0972,0.0,LOW,0.0
-0.0967,2,-0.0967,0.0,LRCX,0.0
30.0196,6,-0.0967,13.0134,LULU,33.3333
-0.0951,4,-0.0951,0.0,LYV,0.0
-0.0974,2,-0.0974,0.0,MA,0.0
0.7541,6,-0.0794,11.9058,MAR,16.6667
-3.6047,4,-3.4834,0.0,MET,0.0
0.4431,10,-0.0967,6.123,META,10.0
10.2695,6,-0.0786,193.7332,MPC,33.3333
-0.097,4,-0.097,0.0,MS,0.0
-5.8194,2,-5.8194,0.0,MSFT,0.0
-0.0937,6,-0.093,0.0,MU,0.0
4.9762,16,-0.0936,2.9709,NFLX,25.0
79.182,2,79.182,,NKE,100.0
-0.0939,6,-0.0935,0.0,NOW,0.0
33.2544,4,28.5861,696.3361,NSC,50.0
-0.0957,2,-0.0957,0.0,NUE,0.0
-3.5289,6,-0.094,0.0,NVDA,0.0
-0.0973,6,-0.0977,0.0,ORCL,0.0
-4.0238,2,-4.0238,0.0,ORLY,0.0
-0.0871,4,-0.087,0.0,OXY,0.0
15.3511,10,-0.0959,229.0325,PANW,30.0
43.4055,2,43.4055,,PEG,100.0
-0.0953,4,-0.0954,0.0,PFE,0.0
-5.1675,2,-5.1675,0.0,PG,0.0
-0.0972,2,-0.0972,0.0,PGR,0.0
-5.9236,4,-5.8084,0.0,PH,0.0
-0.0938,2,-0.0938,0.0,PINS,0.0
-0.0968,4,-0.0967,0.0,PNC,0.0
-6.1562,2,-6.1562,0.0,PRU,0.0
9.8947,6,-0.0873,163.7869,PSX,33.3333
-0.0136,6,-0.0926,0.8256,PYPL,16.6667
-0.0916,14,-0.093,0.0,RCL,0.0
24.5651,2,24.5651,,REGN,100.0
-0.0957,4,-0.0957,0.0,ROK,0.0
43.1152,8,-0.0932,612.4544,ROKU,25.0
-0.0974,2,-0.0974,0.0,ROST,0.0
-0.0975,2,-0.0975,0.0,SBUX,0.0
-0.096,6,-0.0962,0.0,SCHW,0.0
-0.0971,2,-0.0971,0.0,SHW,0.0
-0.0906,6,-0.0901,0.0,SLB,0.0
-0.0932,10,-0.092,0.0,SNAP,0.0
-0.0925,6,-0.0925,0.0,SNOW,0.0
23.3839,2,23.3839,,SO,100.0
-0.0862,2,-0.0862,0.0,SPG,0.0
-7.6506,4,-7.5399,0.0,SPOT,0.0
31.8915,2,31.8915,,SRE,100.0
16.0287,6,-0.0972,5.1384,STLD,33.3333
-0.0938,2,-0.0938,0.0,TGT,0.0
-0.097,2,-0.097,0.0,TJX,0.0
-0.0933,8,-0.0933,0.0,TMUS,0.0
1.3976,4,-0.0937,20.775,TRV,25.0
-0.0952,10,-0.0966,0.0,TSLA,0.0
-0.0976,2,-0.0976,0.0,TSM,0.0
-0.0963,2,-0.0963,0.0,TTWO,0.0
0.3127,2,0.3127,7.4012,UNH,50.0
-0.0957,2,-0.0957,0.0,UNP,0.0
-0.0968,6,-0.097,0.0,USB,0.0
-8.4018,2,-8.4018,0.0,VLO,0.0
66.9424,2,66.9424,,VRTX,100.0
-0.0975,2,-0.0975,0.0,VZ,0.0
-0.0762,4,-0.0761,0.0,WELL,0.0
-0.0978,2,-0.0978,0.0,WFC,0.0
13.4454,4,7.2826,278.6551,XOM,50.0
-0.0886,2,-0.0886,0.0,YUM,0.0
