avg_return_pct,count,market_regime,median_return_pct,profit_factor,win_rate_pct
12.478,328,BEAR_RISK_OFF,-0.0919,14.0459,21.3415
1.5716,180,BULL_RISK_ON,-0.0967,4.8221,8.3333
