avg_return_pct,count,median_return_pct,profit_factor,selected_setup,win_rate_pct
12.478,328,-0.0919,14.0459,BROKEN_CHART_QUALITY_RECOVERY,21.3415
1.5716,180,-0.0967,4.8221,GROWTH_LEADER_PULLBACK,8.3333
