avg_return_pct,count,market_regime,median_return_pct,profit_factor,win_rate_pct
12.7817,110,BEAR_RISK_OFF,0.0042,25.1301,54.5455
2.3131,66,BULL_RISK_ON,0.002,47.9151,51.5152
