avg_return_pct,count,entry_strategy,median_return_pct,profit_factor,win_rate_pct
0.933,180,bull_pullback_entry,-0.0585,3.5176,13.8889
9.5191,326,quality_dislocation,-0.0158,9.8058,49.0798
