avg_return_pct,count,median_return_pct,profit_factor,selected_setup,win_rate_pct
9.5191,326,-0.0158,9.8058,BROKEN_CHART_QUALITY_RECOVERY,49.0798
0.933,180,-0.0585,3.5176,GROWTH_LEADER_PULLBACK,13.8889
