avg_return_pct,count,exit_reason,median_return_pct,profit_factor,win_rate_pct
29.4638,110,MAX_SIM_WINDOW_EXIT,24.4181,,100.0
-1.1055,339,STOP_LOSS_EXIT,0.6451,0.4392,70.5015
8.2537,317,TRAILING_STOP_EXIT,5.9458,,100.0
