avg_return_pct,count,median_return_pct,profit_factor,selected_setup,win_rate_pct
12.2504,328,-0.0925,13.3113,BROKEN_CHART_QUALITY_RECOVERY,21.0366
1.4718,180,-0.0972,4.2759,GROWTH_LEADER_PULLBACK,8.3333
