avg_return_pct,count,median_return_pct,profit_factor,selected_setup,win_rate_pct
9.0305,104,0.0103,17.0614,BROKEN_CHART_QUALITY_RECOVERY,92.3077
0.515,398,0.0018,2.1567,GROWTH_LEADER_PULLBACK,86.4322
