avg_return_pct,count,market_regime,median_return_pct,profit_factor,win_rate_pct
9.0305,104,BEAR_RISK_OFF,0.0103,17.0614,92.3077
0.515,398,BULL_RISK_ON,0.0018,2.1567,86.4322
