avg_return_pct,count,exit_reason,median_return_pct,profit_factor,win_rate_pct
19.71,16,MAX_SIM_WINDOW_EXIT,1.0036,,56.25
-4.5335,121,STOP_LOSS_EXIT,-3.5835,0.0,0.0
4.9028,365,TRAILING_STOP_EXIT,0.0816,,100.0
