avg_return_pct,count,median_return_pct,profit_factor,selected_setup,win_rate_pct
13.6366,104,0.7342,11.9963,BROKEN_CHART_QUALITY_RECOVERY,89.4231
0.347,398,0.0087,1.3292,GROWTH_LEADER_PULLBACK,70.603
