avg_return_pct,count,market_regime,median_return_pct,profit_factor,win_rate_pct
8.7751,206,BEAR_RISK_OFF,0.0033,14.578,52.9126
2.5913,66,BULL_RISK_ON,0.002,53.5592,51.5152
