avg_return_pct,count,market_regime,median_return_pct,profit_factor,win_rate_pct
23.7077,66,BEAR_RISK_OFF,0.0101,75.5285,59.0909
2.5913,66,BULL_RISK_ON,0.002,53.5592,51.5152
