avg_return_pct,count,exit_reason,median_return_pct,profit_factor,win_rate_pct
33.5016,61,MAX_SIM_WINDOW_EXIT,22.4478,716.9215,86.8852
-1.6791,321,STOP_LOSS_EXIT,0.0068,0.0057,62.6168
2.024,120,TRAILING_STOP_EXIT,0.0333,,100.0
