avg_return_pct,count,median_return_pct,profit_factor,selected_setup,win_rate_pct
14.1349,104,0.0658,12.3981,BROKEN_CHART_QUALITY_RECOVERY,89.4231
0.6971,398,0.0083,1.667,GROWTH_LEADER_PULLBACK,70.603
