avg_return_pct,count,median_return_pct,profit_factor,ticker,win_rate_pct
0.4972,192,0.009,1.3794,ABBV,69.7917
0.6453,280,0.0083,1.4431,ADBE,65.3571
-0.3883,126,0.007,0.684,AEP,65.0794
-0.18,146,0.0084,0.8847,AIG,63.6986
0.0387,202,0.0091,1.0298,AMGN,70.7921
0.7692,144,0.0079,1.6588,AMT,70.8333
1.8223,220,0.0133,2.2755,ANET,76.8182
-0.4541,156,0.0075,0.6195,APD,69.2308
0.3931,132,0.0079,1.3707,AVB,74.2424
-0.1563,214,0.0083,0.8838,AZO,69.6262
0.275,190,0.0105,1.1584,BKR,68.4211
1.013,196,0.0089,1.8297,BSX,73.4694
0.906,236,0.0101,1.8145,C,73.3051
1.5238,234,0.0096,2.42,CAT,76.0684
-0.6852,118,0.0067,0.4894,CB,61.8644
-0.3404,136,0.0077,0.7523,CCI,67.6471
-0.9197,152,0.009,0.6021,CCL,66.4474
-0.673,268,0.0087,0.5937,CDNS,66.4179
0.7086,204,0.0095,1.627,CI,73.5294
-0.9371,90,0.006,0.2445,CL,63.3333
0.0295,178,0.0086,1.0258,CMCSA,74.7191
-0.6207,196,0.007,0.643,CME,56.6327
1.3491,212,0.0109,2.0751,CMG,74.5283
2.0105,246,0.0103,2.3251,COF,69.9187
0.9335,162,0.0088,1.7374,COP,75.9259
2.0442,218,0.0077,3.6976,COST,77.5229
-1.2485,96,0.0146,0.5789,CRWD,63.5417
-1.0573,102,0.0058,0.34,CVX,63.7255
-0.8594,88,0.0066,0.3537,D,63.6364
-0.4739,196,0.0088,0.6779,DD,64.7959
2.2361,206,0.0089,2.8035,DE,69.9029
1.3582,232,0.0107,2.0715,DFS,74.569
-0.0505,164,0.0093,0.9543,DG,73.1707
-0.1238,192,0.0083,0.8767,DHR,70.8333
0.7211,170,0.0097,1.6209,DLR,74.1176
-1.2729,56,0.0115,0.3196,DOW,64.2857
-0.121,92,0.0066,0.9003,DUK,65.2174
1.6862,200,0.0111,2.0755,DVN,72.0
0.8268,216,0.0109,1.7024,EA,77.3148
0.3985,86,0.0075,1.505,ED,76.7442
-0.0642,204,0.0088,0.9465,EL,72.549
-0.0995,182,0.0085,0.9146,EMR,70.8791
0.8548,204,0.0112,1.7627,EOG,77.9412
0.0016,208,0.0092,1.0011,EQIX,69.7115
0.0962,236,0.0092,1.0762,ETN,70.339
-0.1098,128,0.0075,0.8993,EXC,71.875
2.2329,192,0.0155,2.3085,FANG,73.4375
2.7579,174,0.0141,2.2669,FCX,67.2414
0.5661,186,0.0085,1.3976,FDX,67.2043
2.621,298,0.0124,2.8169,FTNT,74.8322
0.769,172,0.0073,1.706,GD,69.7674
2.1438,174,0.0106,2.8145,GE,74.1379
2.2278,190,0.0098,2.3774,GILD,67.3684
0.7289,240,0.0081,1.5832,GOOG,68.75
0.1179,254,0.009,1.0812,GS,66.5354
-0.1369,188,0.0104,0.9259,HAL,67.5532
1.2116,246,0.0103,1.9179,HCA,73.5772
1.2676,202,0.01,2.2134,HLT,75.7426
0.5258,118,0.0074,1.3776,HON,65.2542
0.674,144,0.0078,1.7748,HSY,75.6944
-0.0424,184,0.0077,0.9576,ICE,73.913
-0.5653,66,0.0081,0.5799,KHC,65.1515
-0.2551,252,0.0101,0.8386,KLAC,68.254
0.2072,74,0.0062,1.2285,KO,71.6216
-0.7516,100,0.0066,0.4524,LIN,62.0
1.8098,216,0.0096,3.2012,LLY,80.0926
0.9868,154,0.0075,2.0282,LMT,75.3247
0.4432,252,0.009,1.4404,LOW,74.6032
0.2816,226,0.0083,1.2608,MA,71.2389
1.4211,288,0.0095,2.5695,MAR,79.8611
0.7218,98,0.0071,1.7785,MCD,70.4082
-0.5735,142,0.0072,0.4901,MDLZ,70.4225
-0.4785,156,0.007,0.5683,MDT,69.8718
-0.5432,178,0.008,0.6283,MET,65.7303
1.909,222,0.0104,2.1835,META,69.3694
-0.4918,224,0.0093,0.7248,MLM,65.1786
1.5993,190,0.0122,1.7893,MPC,66.3158
0.0652,126,0.0072,1.0527,MRK,66.6667
2.7604,56,0.0202,1.8964,MRNA,67.8571
3.2357,246,0.0155,2.6552,MU,71.9512
-0.2874,154,0.0082,0.7199,NEE,74.6753
-0.0503,154,0.0121,0.9662,NEM,72.0779
0.9043,158,0.0083,1.9888,NKE,77.8481
1.3875,174,0.008,2.1607,NOC,70.1149
-0.7258,164,0.0091,0.6207,NUE,60.9756
-0.5448,98,0.0069,0.5295,O,67.3469
0.7435,240,0.0082,1.5873,ORLY,70.0
0.222,146,0.0089,1.1594,OXY,71.9178
-0.8488,194,0.0123,0.5224,PANW,72.6804
0.177,118,0.0076,1.1602,PEG,72.0339
-0.2092,92,0.006,0.7409,PEP,78.2609
-0.2172,122,0.0072,0.8106,PFE,72.9508
-0.0162,80,0.0069,0.9724,PG,78.75
1.8016,186,0.0084,3.2343,PGR,77.957
0.2482,256,0.0097,1.2676,PH,78.5156
5.7644,68,0.0176,3.3585,PINS,72.0588
0.9053,116,0.0075,1.949,PM,75.0
-0.3395,208,0.0076,0.785,PNC,62.5
0.0028,190,0.0085,1.0019,PRU,66.8421
0.3057,146,0.0079,1.2718,PSA,71.9178
1.5896,186,0.0115,2.1473,PSX,73.6559
-0.0711,194,0.0089,0.9591,QCOM,63.4021
7.7358,40,0.0281,6.9422,RDDT,80.0
1.9329,224,0.0129,2.4908,REGN,75.4464
0.5414,216,0.0097,1.4634,ROK,72.6852
0.8525,98,0.0186,1.3725,ROKU,68.3673
0.2909,212,0.0095,1.2826,ROST,75.9434
0.6736,134,0.0067,1.7528,RSG,75.3731
0.1265,156,0.0069,1.0944,RTX,62.1795
1.5349,170,0.0095,2.9155,SBUX,80.5882
1.0717,238,0.0105,1.796,SCHW,70.5882
0.6523,230,0.0089,1.7325,SHW,77.8261
-0.5564,86,0.0066,0.4855,SO,67.4419
2.2582,142,0.0103,3.4396,SPG,80.2817
0.5585,240,0.0126,1.2957,STLD,68.3333
-0.4306,82,0.0075,0.6606,T,65.8537
0.5491,184,0.0088,1.4754,TJX,73.3696
1.1101,228,0.0098,2.2774,TMO,77.6316
0.9523,188,0.0109,1.8115,TMUS,76.5957
-0.1173,126,0.006,0.9186,TRV,61.1111
5.0043,176,0.0148,3.1533,TSLA,68.75
