avg_return_pct,count,market_regime,median_return_pct,profit_factor,win_rate_pct
17.6472,88,BEAR_RISK_OFF,0.0049,74.9686,57.9545
2.9017,64,BULL_RISK_ON,0.002,58.0716,51.5625
