avg_return_pct,count,market_regime,median_return_pct,profit_factor,win_rate_pct
11.6503,328,BEAR_RISK_OFF,-0.0925,11.5521,21.6463
1.2806,180,BULL_RISK_ON,-0.0975,4.1972,8.3333
