avg_return_pct,count,market_regime,median_return_pct,profit_factor,win_rate_pct
10.6518,110,BEAR_RISK_OFF,0.0042,21.1092,54.5455
2.0688,66,BULL_RISK_ON,0.002,42.96,51.5152
