avg_return_pct,count,market_regime,median_return_pct,profit_factor,win_rate_pct
9.0866,104,BEAR_RISK_OFF,0.0106,18.9428,94.2308
0.5914,398,BULL_RISK_ON,0.002,2.5764,90.201
