avg_return_pct,count,median_return_pct,profit_factor,selected_setup,win_rate_pct
9.0866,104,0.0106,18.9428,BROKEN_CHART_QUALITY_RECOVERY,94.2308
0.5914,398,0.002,2.5764,GROWTH_LEADER_PULLBACK,90.201
