avg_return_pct,count,market_regime,median_return_pct,profit_factor,win_rate_pct
12.5177,328,BEAR_RISK_OFF,-0.0922,14.6559,21.3415
1.5363,180,BULL_RISK_ON,-0.097,4.4411,8.3333
