avg_return_pct,count,market_regime,median_return_pct,profit_factor,win_rate_pct
8.9628,104,BEAR_RISK_OFF,0.0109,16.9977,94.2308
0.6898,398,BULL_RISK_ON,0.0024,3.0426,91.9598
