avg_return_pct,count,median_return_pct,profit_factor,selected_setup,win_rate_pct
14.73,104,0.0811,12.878,BROKEN_CHART_QUALITY_RECOVERY,89.4231
0.4517,398,0.0083,1.4322,GROWTH_LEADER_PULLBACK,70.603
