avg_return_pct,count,market_regime,median_return_pct,profit_factor,win_rate_pct
14.73,104,BEAR_RISK_OFF,0.0811,12.878,89.4231
0.4517,398,BULL_RISK_ON,0.0083,1.4322,70.603
