avg_return_pct,count,entry_strategy,median_return_pct,profit_factor,win_rate_pct
1.5516,180,bull_pullback_entry,-0.0969,4.8539,8.8889
12.3493,328,quality_dislocation,-0.0921,14.1858,21.3415
