avg_return_pct,count,entry_strategy,median_return_pct,profit_factor,win_rate_pct
0.7287,398,bull_pullback_entry,0.0021,1.7974,73.6181
14.8585,104,quality_dislocation,0.0221,14.5193,90.3846
