avg_return_pct,count,exit_reason,median_return_pct,profit_factor,win_rate_pct
38.9988,145,MAX_SIM_WINDOW_EXIT,30.808,2946.5263,99.3103
-2.4547,313,STOP_LOSS_EXIT,0.0336,0.0171,62.9393
8.912,308,TRAILING_STOP_EXIT,5.5657,,100.0
