avg_return_pct,count,market_regime,median_return_pct,profit_factor,win_rate_pct
17.9701,88,BEAR_RISK_OFF,0.0049,76.3217,57.9545
2.5633,64,BULL_RISK_ON,0.002,51.4151,51.5625
