avg_return_pct,count,market_regime,median_return_pct,profit_factor,win_rate_pct
9.4614,328,BEAR_RISK_OFF,-0.0158,9.8039,49.0854
0.933,180,BULL_RISK_ON,-0.0585,3.5176,13.8889
