avg_return_pct,count,entry_strategy,median_return_pct,profit_factor,win_rate_pct
0.933,180,bull_pullback_entry,-0.0585,3.5176,13.8889
9.4614,328,quality_dislocation,-0.0158,9.8039,49.0854
