avg_return_pct,count,market_regime,median_return_pct,profit_factor,win_rate_pct
9.1466,104,BEAR_RISK_OFF,0.0043,17.3257,54.8077
1.2476,46,BULL_RISK_ON,0.001,18.6367,50.0
