avg_return_pct,count,entry_strategy,median_return_pct,profit_factor,win_rate_pct
1.5223,180,bull_pullback_entry,-0.0972,4.3924,8.8889
12.2098,328,quality_dislocation,-0.0925,13.274,21.3415
