avg_return_pct,count,exit_reason,median_return_pct,profit_factor,win_rate_pct
40.981,55,MAX_SIM_WINDOW_EXIT,34.6014,,100.0
-2.4481,210,STOP_LOSS_EXIT,0.0139,0.0078,73.8095
10.1124,175,TRAILING_STOP_EXIT,6.7208,,100.0
