avg_return_pct,count,median_return_pct,profit_factor,selected_setup,win_rate_pct
13.5962,110,0.0042,26.6677,BROKEN_CHART_QUALITY_RECOVERY,54.5455
2.7027,66,0.002,55.8189,GROWTH_LEADER_PULLBACK,51.5152
