avg_return_pct,count,median_return_pct,profit_factor,ticker,win_rate_pct
2.0806,24,0.0117,2.6113,ABBV,75.0
1.107,18,0.0117,1.8498,ADBE,77.7778
-0.3067,20,0.0049,0.7795,AEP,55.0
3.4238,14,0.0131,4.8856,AIG,71.4286
-0.465,20,0.0083,0.7014,AMGN,60.0
4.8428,6,-1.4445,3.5179,AMT,50.0
-0.8355,18,0.0142,0.5154,ANET,72.2222
0.8337,20,0.0095,1.9072,APD,80.0
-1.644,12,-1.6173,0.2043,AVB,50.0
0.441,12,0.0102,1.3789,AZO,75.0
0.0838,14,0.0113,1.0499,BKR,71.4286
5.8394,10,-1.5369,3.5354,BSX,50.0
-2.151,18,-3.3692,0.2175,C,44.4444
0.7343,14,0.0109,1.7131,CAT,71.4286
-0.6542,26,0.0075,0.6397,CB,57.6923
-1.8634,16,-1.5207,0.1334,CCI,50.0
-2.2018,24,0.0147,0.3878,CCL,75.0
-1.2405,20,0.0092,0.3854,CDNS,60.0
3.5753,10,0.6617,,CI,100.0
-1.2679,14,0.0052,0.1469,CL,57.1429
-0.9466,16,0.0078,0.2966,CMCSA,68.75
-0.5275,18,0.0076,0.6647,CME,61.1111
16.4289,12,0.0112,14.0928,CMG,75.0
-2.3133,10,-2.4378,0.3457,COF,40.0
14.6927,10,1.2295,16.4597,COP,80.0
2.162,10,0.193,4.9977,COST,90.0
-0.6196,8,0.0226,0.8301,CRWD,75.0
-0.065,8,0.0086,0.9245,CVX,75.0
-0.5721,10,0.0078,0.3072,D,80.0
0.6185,28,0.01,1.4962,DD,75.0
5.9426,20,0.0111,6.6929,DE,75.0
4.9975,10,0.0456,14.1583,DFS,90.0
-0.7183,10,0.01,0.6544,DG,60.0
-0.3317,24,0.0072,0.6066,DHR,70.8333
-1.2686,24,0.0079,0.2831,DLR,62.5
1.113,14,0.0428,4.2259,DOW,92.8571
0.5652,6,0.1833,,DUK,100.0
7.1542,20,0.022,3.1732,DVN,65.0
7.2706,12,0.0187,6.0863,EA,75.0
-0.6252,12,0.0075,0.433,ED,66.6667
-0.736,10,0.0068,0.5689,EL,60.0
-0.9372,14,-3.346,0.6467,EMR,42.8571
3.0134,16,0.01,2.2659,EOG,62.5
-2.247,14,-3.1685,0.1682,EQIX,42.8571
-2.5085,4,-2.0492,0.0019,ETN,50.0
0.1031,14,0.008,1.133,EXC,78.5714
-0.35,10,0.0186,0.8038,FANG,80.0
27.5488,16,1.1309,31.0392,FCX,87.5
0.502,14,0.0186,1.6465,FDX,85.7143
-0.3029,20,0.0145,0.7984,FTNT,75.0
-0.9572,8,-1.4573,0.4889,GD,50.0
4.0883,12,0.012,2.616,GE,66.6667
-0.3115,16,0.0095,0.8274,GILD,62.5
0.1158,24,0.0096,1.0995,GOOG,66.6667
-0.4724,22,0.012,0.6047,GS,72.7273
1.1346,8,0.9401,1.4352,HAL,75.0
0.0306,20,0.011,1.0156,HCA,65.0
0.1695,18,0.0103,1.3209,HLT,88.8889
-1.8012,20,0.0047,0.1035,HON,55.0
-0.2608,12,0.0066,0.6829,HSY,75.0
-1.5232,16,-2.5929,0.339,ICE,43.75
1.3699,6,0.0134,2.0107,KHC,66.6667
-1.0191,16,0.0084,0.3147,KLAC,68.75
-0.5936,14,0.0045,0.5713,KO,57.1429
-0.0162,16,0.0065,0.9876,LIN,62.5
-1.1999,24,0.0084,0.2642,LLY,66.6667
1.2432,24,0.0077,2.4788,LMT,79.1667
-1.3784,16,0.008,0.2839,LOW,56.25
0.6276,34,0.0089,1.7043,MA,76.4706
2.5882,18,0.0465,11.6122,MAR,94.4444
1.5052,14,0.0073,3.4322,MCD,78.5714
-1.8338,14,-1.7842,0.1595,MDLZ,50.0
0.4351,24,0.0083,1.4973,MDT,75.0
-2.1215,14,-3.4238,0.1454,MET,42.8571
-1.4792,20,-2.5776,0.5783,META,50.0
-0.5654,8,0.0137,0.4727,MLM,87.5
8.7391,10,0.0404,6.0221,MPC,70.0
-2.5993,14,-3.5214,0.0551,MRK,42.8571
7.0116,6,1.0297,,MRNA,100.0
3.6779,14,0.4317,6.9081,MU,92.8571
0.355,26,0.0065,1.3335,NEE,69.2308
-2.5965,10,-2.5961,0.1546,NEM,50.0
-1.9138,14,-1.4779,0.0868,NKE,50.0
0.4229,22,0.0077,1.2363,NOC,54.5455
1.5193,16,0.0149,1.8728,NUE,75.0
2.2073,8,1.2897,,O,100.0
-0.2413,14,0.0096,0.7582,ORLY,78.5714
0.324,10,0.0283,1.1879,OXY,80.0
-1.2894,16,0.0132,0.309,PANW,68.75
0.9731,6,0.231,,PEG,100.0
-2.1198,8,-3.0903,0.0012,PEP,37.5
-1.9626,28,0.0067,0.1673,PFE,53.5714
-0.897,22,0.0046,0.131,PG,63.6364
5.1914,12,0.007,7.1562,PGR,75.0
2.504,14,0.3035,,PH,100.0
-1.1358,10,0.0185,0.76,PINS,60.0
0.3479,14,0.006,1.2474,PM,64.2857
0.5189,26,0.0097,1.873,PNC,84.6154
1.9432,14,-1.7216,2.0311,PRU,50.0
2.5294,16,0.2523,6.1517,PSA,87.5
4.8669,16,0.0074,3.946,PSX,62.5
0.3911,10,0.0116,1.2618,QCOM,70.0
-7.3035,2,-7.3035,0.0019,RDDT,50.0
11.376,18,1.039,49.4647,REGN,94.4444
0.1166,16,0.01,1.1004,ROK,75.0
-1.2335,16,0.0224,0.3822,ROKU,75.0
1.9572,10,0.0143,3.8185,ROST,80.0
-0.4579,28,0.0057,0.5726,RSG,67.8571
-0.8523,18,0.0086,0.4223,RTX,66.6667
