avg_return_pct,count,market_regime,median_return_pct,profit_factor,win_rate_pct
16.0058,104,BEAR_RISK_OFF,0.0846,13.9067,89.4231
0.7625,398,BULL_RISK_ON,0.0083,1.7233,70.603
