avg_return_pct,count,median_return_pct,profit_factor,selected_setup,win_rate_pct
16.0058,104,0.0846,13.9067,BROKEN_CHART_QUALITY_RECOVERY,89.4231
0.7625,398,0.0083,1.7233,GROWTH_LEADER_PULLBACK,70.603
