avg_return_pct,count,median_return_pct,profit_factor,ticker,win_rate_pct
1.5527,12,1.5515,2.0893,ADBE,83.3333
15.5239,2,15.5239,,AEP,100.0
12.1561,12,4.1048,,AIG,100.0
3.1045,2,3.1045,,AMGN,100.0
2.2633,4,1.1694,,AMT,100.0
4.2934,10,-7.2417,1.8221,ANET,40.0
2.5845,8,2.1509,2.7935,AVB,75.0
27.3907,2,27.3907,,AZO,100.0
8.2052,10,3.4598,5.9495,BKR,80.0
17.2649,4,17.3498,,BSX,100.0
13.3578,8,3.0402,,C,100.0
32.3306,6,29.3695,28.6752,CAT,83.3333
2.3259,4,2.2678,,CB,100.0
6.0595,2,6.0595,,CCI,100.0
11.9602,16,8.0055,,CCL,100.0
3.0291,2,3.0291,,CDNS,100.0
1.0504,12,-1.4298,1.3796,CMCSA,50.0
4.7879,4,4.3521,,CME,100.0
1.0997,6,0.9651,,CMG,100.0
4.1439,10,1.2507,,COF,100.0
8.3381,8,3.1788,16.1953,COP,87.5
5.8479,4,4.2618,8.3225,COST,75.0
8.0112,2,8.0112,,CRWD,100.0
17.088,4,16.5235,,CVX,100.0
1.38,2,1.38,,D,100.0
17.8696,16,5.8065,36.3381,DD,87.5
5.8137,6,1.939,3.3981,DE,66.6667
15.3365,10,1.3199,26.0379,DHR,90.0
3.1059,2,3.1059,,DLR,100.0
15.4173,8,6.1249,9.0506,DOW,87.5
12.0399,4,11.6642,,DUK,100.0
5.8208,4,5.3171,,DVN,100.0
7.8503,8,4.672,5.5597,EA,75.0
10.3282,10,1.6654,13.0841,EL,80.0
16.7834,8,11.1995,,EMR,100.0
12.8793,4,3.0602,,EOG,100.0
8.4747,10,1.0534,,EQIX,100.0
2.9561,8,0.8303,,ETN,100.0
2.3857,4,2.1342,,EXC,100.0
3.083,12,1.0569,15.5401,FANG,91.6667
-3.2653,4,-4.9038,0.4148,FCX,50.0
6.3826,18,4.466,8.0947,FDX,77.7778
0.6428,4,0.643,,FTNT,100.0
5.0969,8,5.1183,5.2169,GD,75.0
6.6973,12,1.2039,2.3075,GE,66.6667
2.06,4,0.7268,,GILD,100.0
6.9117,14,0.7677,5.782,GOOG,78.5714
6.6509,14,0.8339,10.787,GS,85.7143
4.577,10,1.124,5.0088,HAL,80.0
9.5597,6,7.8155,8.2432,HCA,66.6667
7.1253,14,11.1093,3.4714,HLT,78.5714
13.8124,6,13.4692,,HON,100.0
8.9032,8,3.8278,,ICE,100.0
-0.8287,4,-0.728,0.268,KHC,50.0
-1.2392,4,-2.4583,0.6012,KLAC,50.0
13.2618,2,13.2618,,KO,100.0
9.3925,4,3.6276,,LIN,100.0
4.0726,2,4.0726,,LLY,100.0
1.2133,6,-4.3553,1.1825,LMT,33.3333
5.6947,4,3.6457,,LOW,100.0
4.5348,6,1.1198,3.1805,MA,66.6667
6.695,12,8.8864,3.3918,MAR,91.6667
15.4721,2,15.4721,,MDLZ,100.0
0.502,6,0.9345,1.7557,MDT,83.3333
5.2046,4,4.0091,,MET,100.0
16.9967,8,8.9206,,META,100.0
-5.1311,6,-5.901,0.0,MLM,0.0
11.3599,6,0.9803,11.5622,MPC,83.3333
0.9703,2,0.9703,,MRK,100.0
3.4718,6,2.7024,,MRNA,100.0
43.2522,12,12.3272,72.6471,MU,83.3333
6.9923,4,0.6454,2.8237,NEE,50.0
2.5812,12,1.084,2.0675,NKE,58.3333
13.1688,4,7.4071,,NOC,100.0
20.1597,8,11.5667,,NUE,100.0
7.8749,6,7.6794,,O,100.0
40.7777,2,40.7777,,ORLY,100.0
-0.4702,4,-1.5145,0.799,OXY,50.0
0.8434,2,0.8434,,PANW,100.0
20.0136,6,16.3725,,PEG,100.0
3.4788,6,1.2151,,PFE,100.0
15.0322,8,12.2642,,PH,100.0
28.9413,8,2.9165,,PINS,100.0
11.9325,4,10.6414,,PM,100.0
8.1807,16,5.2888,14.8973,PNC,87.5
8.1494,6,7.2991,,PRU,100.0
4.8386,4,4.7169,,PSA,100.0
13.591,10,4.1314,15.8147,PSX,90.0
17.6479,6,0.9199,,QCOM,100.0
4.4556,2,4.4556,,RDDT,100.0
1.4858,4,1.5038,,REGN,100.0
7.5638,14,1.1853,,ROK,100.0
6.403,16,1.3868,3.8143,ROKU,68.75
17.6078,4,10.3111,,ROST,100.0
8.7337,4,5.101,,RSG,100.0
2.5359,4,0.8239,6.2837,RTX,75.0
-0.8593,8,-1.8009,0.6916,SBUX,50.0
11.8983,10,5.7345,,SCHW,100.0
-2.0475,8,-3.6966,0.3558,SHW,25.0
-0.1031,4,-1.8861,0.9874,SO,50.0
1.1105,12,0.9085,1.4382,SPG,66.6667
19.8149,12,7.415,,STLD,100.0
2.243,6,2.9418,2.0887,T,66.6667
10.408,8,5.7898,,TJX,100.0
-4.2742,4,-4.1822,0.1073,TMO,50.0
19.5138,2,19.5138,,TMUS,100.0
4.8364,4,4.6006,,TRV,100.0
0.8848,2,0.8848,,TSLA,100.0
3.0206,6,1.2879,4.5501,V,83.3333
38.4155,4,38.3556,,VICI,100.0
27.5874,4,28.0631,,VLO,100.0
-0.1151,6,-2.0042,0.9608,VMC,50.0
16.1399,2,16.1399,,WM,100.0
1.7363,4,0.8199,,WMT,100.0
8.7357,2,8.7357,,XEL,100.0
7.1854,4,6.4353,,XOM,100.0
-4.122,2,-4.122,0.0,YUM,0.0
