avg_return_pct,count,exit_reason,median_return_pct,profit_factor,win_rate_pct
32.4822,31,MAX_SIM_WINDOW_EXIT,14.7658,,77.4194
-1.6994,321,STOP_LOSS_EXIT,0.0068,0.0056,62.3053
7.6413,150,TRAILING_STOP_EXIT,1.2607,,100.0
