avg_return_pct,count,entry_strategy,median_return_pct,profit_factor,win_rate_pct
1.1055,66,bull_pullback_entry,0.0021,23.4227,53.0303
13.9572,110,quality_dislocation,0.0042,27.3493,54.5455
