avg_return_pct,count,entry_strategy,median_return_pct,profit_factor,win_rate_pct
1.5468,180,bull_pullback_entry,-0.0966,5.1315,8.3333
12.3471,328,quality_dislocation,-0.0917,14.0323,21.3415
