avg_return_pct,count,median_return_pct,profit_factor,selected_setup,win_rate_pct
10.3507,328,-0.049,10.6044,BROKEN_CHART_QUALITY_RECOVERY,42.6829
1.0742,180,-0.0748,3.811,GROWTH_LEADER_PULLBACK,9.4444
