avg_return_pct,count,exit_reason,median_return_pct,profit_factor,win_rate_pct
37.2196,94,MAX_SIM_WINDOW_EXIT,31.4171,,100.0
-1.5414,363,STOP_LOSS_EXIT,0.0134,0.0107,77.4105
8.5587,309,TRAILING_STOP_EXIT,5.6187,,100.0
