avg_return_pct,count,market_regime,median_return_pct,profit_factor,win_rate_pct
12.2361,328,BEAR_RISK_OFF,-0.0921,14.0649,21.3415
1.6012,180,BULL_RISK_ON,-0.0969,4.972,8.3333
