avg_return_pct,count,median_return_pct,profit_factor,selected_setup,win_rate_pct
11.8221,328,-0.0927,11.6965,BROKEN_CHART_QUALITY_RECOVERY,20.4268
1.3618,180,-0.0975,4.3864,GROWTH_LEADER_PULLBACK,6.6667
