avg_return_pct,count,entry_strategy,median_return_pct,profit_factor,win_rate_pct
1.3618,180,bull_pullback_entry,-0.0975,4.3864,6.6667
11.8221,328,quality_dislocation,-0.0927,11.6965,20.4268
