avg_return_pct,count,market_regime,median_return_pct,profit_factor,win_rate_pct
11.8221,328,BEAR_RISK_OFF,-0.0927,11.6965,20.4268
1.3618,180,BULL_RISK_ON,-0.0975,4.3864,6.6667
