avg_return_pct,count,median_return_pct,profit_factor,selected_setup,win_rate_pct
17.62,104,0.2235,14.4816,BROKEN_CHART_QUALITY_RECOVERY,88.4615
0.5806,398,0.0165,1.4363,GROWTH_LEADER_PULLBACK,64.0704
