avg_return_pct,count,market_regime,median_return_pct,profit_factor,win_rate_pct
12.3471,328,BEAR_RISK_OFF,-0.0917,14.0323,21.3415
1.5468,180,BULL_RISK_ON,-0.0966,5.1315,8.3333
