avg_return_pct,count,median_return_pct,profit_factor,selected_setup,win_rate_pct
12.1218,328,-0.0925,12.1959,BROKEN_CHART_QUALITY_RECOVERY,21.3415
1.551,180,-0.0974,4.6919,GROWTH_LEADER_PULLBACK,8.8889
