avg_return_pct,count,market_regime,median_return_pct,profit_factor,win_rate_pct
11.3767,328,BEAR_RISK_OFF,-0.0812,11.4028,23.4756
1.2371,180,BULL_RISK_ON,-0.0935,4.1191,8.3333
