avg_return_pct,count,entry_strategy,median_return_pct,profit_factor,win_rate_pct
1.2371,180,bull_pullback_entry,-0.0935,4.1191,8.3333
11.3767,328,quality_dislocation,-0.0812,11.4028,23.4756
