avg_return_pct,count,median_return_pct,profit_factor,ticker,win_rate_pct
0.0022,4,0.0023,,ABBV,100.0
-1.2785,8,0.002,0.0016,ADBE,75.0
0.0022,2,0.0022,,AEP,100.0
0.0103,4,0.0103,,AIG,100.0
10.346,8,0.0033,,ANET,100.0
0.0022,8,0.0023,,APD,100.0
0.0024,2,0.0024,,AZO,100.0
1.6589,8,0.0024,,BKR,100.0
0.4699,4,0.0029,,BSX,100.0
0.0029,2,0.0029,,C,100.0
19.3235,4,4.9037,,CAT,100.0
0.0068,4,0.0069,,CB,100.0
0.0019,2,0.0019,,CCI,100.0
0.2906,8,0.0197,,CCL,100.0
0.4133,6,0.0027,,CDNS,100.0
0.0016,2,0.0016,,CI,100.0
-0.8846,4,0.0014,0.0012,CL,75.0
0.0027,4,0.0027,,CMCSA,100.0
0.0022,6,0.0022,,CME,100.0
27.0034,8,0.0027,,CMG,100.0
-3.0152,8,0.0029,0.0018,COF,75.0
41.1212,2,41.1212,,COP,100.0
3.9922,4,0.0054,,CRWD,100.0
0.0018,4,0.0018,,DD,100.0
-2.0953,4,-1.9716,0.0004,DE,50.0
0.0115,4,0.0115,,DFS,100.0
0.002,6,0.0019,,DG,100.0
0.0027,6,0.0029,,DHR,100.0
0.0032,2,0.0032,,DLR,100.0
0.011,4,0.011,,DOW,100.0
0.0018,2,0.0018,,DUK,100.0
0.0056,10,0.005,,DVN,100.0
0.0025,6,0.0026,,EA,100.0
0.0019,4,0.0019,,EL,100.0
0.0066,4,0.0066,,EMR,100.0
0.0027,8,0.0029,,EOG,100.0
0.0018,2,0.0018,,EQIX,100.0
0.0024,2,0.0024,,EXC,100.0
0.0026,6,0.0024,,FANG,100.0
81.9599,6,85.9912,,FCX,100.0
0.0058,2,0.0058,,FDX,100.0
0.0024,4,0.0023,,FTNT,100.0
0.0019,4,0.0019,,GD,100.0
-0.7968,10,0.0024,0.0036,GE,80.0
0.003,6,0.0023,,GS,100.0
0.0168,2,0.0168,,HAL,100.0
11.8108,4,2.4267,,HCA,100.0
1.6588,8,0.0106,,HLT,100.0
0.0019,4,0.0018,,HON,100.0
0.0019,6,0.0019,,ICE,100.0
-4.6409,2,-4.6409,0.0,KHC,0.0
0.0038,6,0.0025,,KLAC,100.0
0.0022,2,0.0022,,LLY,100.0
0.0018,12,0.0022,,LOW,83.3333
0.0019,4,0.0019,,MA,100.0
1.3614,6,0.0118,,MAR,100.0
-2.1643,4,-1.9802,0.0005,MDLZ,50.0
0.0019,2,0.0019,,MDT,100.0
-5.2974,2,-5.2974,0.0,MET,0.0
0.0036,8,0.0024,,META,100.0
0.0105,8,0.0096,,MPC,100.0
0.0028,2,0.0028,,MRK,100.0
0.0034,2,0.0034,,MRNA,100.0
-0.4001,12,0.0039,0.5777,MU,83.3333
0.0033,6,0.0036,,NUE,100.0
-0.8773,6,0.0019,0.0017,ORLY,66.6667
0.0136,2,0.0136,,OXY,100.0
0.4958,14,0.0033,,PANW,100.0
0.0033,4,0.0033,,PFE,100.0
-3.5409,2,-3.5409,0.0,PG,0.0
0.0231,4,0.0023,,PGR,100.0
0.0061,6,0.0029,,PH,100.0
0.0057,2,0.0057,,PINS,100.0
0.0022,6,0.0023,,PNC,100.0
-4.7561,2,-4.7561,0.0,PRU,0.0
11.5586,6,0.0123,,PSX,100.0
-4.9025,4,-5.767,0.0001,QCOM,25.0
22.0545,2,22.0545,,REGN,100.0
0.0051,2,0.0051,,ROK,100.0
-0.7638,14,0.0045,0.1841,ROKU,85.7143
0.3579,6,0.0023,,ROST,100.0
0.0017,2,0.0017,,RTX,100.0
0.0019,4,0.0019,,SBUX,100.0
0.5179,8,0.0027,,SCHW,100.0
-1.7906,2,-1.7906,0.0006,SHW,50.0
1.5497,2,1.5497,,SPG,100.0
9.9,8,0.003,4.7724,STLD,75.0
0.002,2,0.002,,TJX,100.0
5.0542,6,0.0026,,TMO,100.0
0.0032,6,0.0031,,TMUS,100.0
0.0036,2,0.0036,,TRV,100.0
-1.7476,10,0.0029,0.0018,TSLA,60.0
0.981,4,0.0017,,UNH,100.0
0.0024,2,0.0024,,VICI,100.0
0.003,8,0.0029,,VMC,100.0
0.2472,4,0.0051,,VRTX,100.0
2.1013,8,0.0017,6.4018,VZ,87.5
0.4168,6,0.0118,,WELL,100.0
7.5068,4,6.0858,,XOM,100.0
-1.0498,12,0.0025,0.0031,YUM,75.0
